-26.873,-150.43
-26.873,-134.93
-26.873,-115.77
-26.873,-103.91
-26.873,-81.109
-26.873,-57.85
-26.873,-34.134
-26.873,-15.435
-26.873,-4.9457
-30.065,-2.6653
-51.501,-3.1214
-72.024,-3.1214
-85.25,-3.1214
-104.86,-3.5775
-122.65,-3.1214
-142.26,-3.1214
-159.13,-3.5775
-172.82,-3.5775
-178.29,-3.5775
-183.76,-3.5775
-187.87,-0.38498
-188.78,6
-189.23,13.753
-190.6,23.787
-194.25,37.925
-199.27,51.607
-204.28,67.569
-205.2,78.059
-207.02,93.565
-207.02,102.69
-203.83,108.62
-195.62,112.72
-181.48,113.18
-159.13,112.72
-137.7,112.72
-118.54,112.72
-98.476,112.72
-80.689,112.72
-61.534,112.26
-43.747,112.72
-26.417,113.63
-14.103,113.63
0.94743,113.18
15.998,112.72
29.68,112.72
52.939,112.72
65.709,111.35
77.111,110.44
80.76,104.06
81.216,88.093
80.76,74.41
80.304,58.904
80.76,43.398
79.848,26.979
80.76,13.753
80.76,4.6318
86.233,4.6318
104.02,4.1757
109.49,4.1757
118.16,3.7197
125,0.98323
129.1,-4.4896
129.56,-14.979
131.38,-20.452
136.86,-21.82
142.79,-22.276
146.89,-23.645
152.36,-28.661
153.27,-35.046
149.17,-41.887
143.7,-47.36
140.5,-55.569
143.7,-62.41
144.61,-69.252
144.15,-77.005
138.68,-81.109
131.38,-84.302
130.02,-87.95
130.93,-92.511
132.3,-97.528
132.3,-107.11
127.73,-113.03
118.16,-115.31
102.19,-113.95
88.057,-114.4
68.446,-114.4
51.571,-114.4
36.065,-114.4
18.278,-113.49
-0.87685,-114.4
