0.2040014,3.339796
7.572092,1.66835
7.605372,1.665273
12.11756,1.635286
16.47133,1.589205
20.67162,1.533021
24.76607,1.46621
24.88299,1.195389
25.09285,1.216806
25.21439,1.214651
25.29933,1.213115
25.39628,1.211353
31.02091,1.097404
31.03188,1.097208
31.04285,1.097038
31.09872,0.7709152
31.1304,0.7281021
31.15886,0.7247571
31.16051,0.7247341
31.16776,0.7246906
31.175,0.7246359
39.27754,0.5180026
39.50906,0.5112898
39.51417,0.5112034
39.97811,0.4976874
39.98309,0.4976021
40.06744,0.4951068
40.07239,0.4950185
41.20033,0.4615011
41.31523,0.4580325
41.33811,0.4572734
41.36551,0.4564903
41.37007,0.4564118
41.40317,0.217254
41.40416,0.2172359
41.41284,0.2169232
41.41501,0.2168862
41.94699,0.2006604
41.949,0.2006243
46.10024,0.06618533
47.04082,0.03378446
47.44671,0.0195634
47.71447,0.01010509
47.99821,1.252608e-05
47.99826,1.050524e-05
